,GDP_0,CP_0,CG,IFIX_0,IP_0,IPC,IG,JJ_0,NETEXPORT_0,EX_0,IM_0,CPI_0,WPI_0,M1B_0,M2_0,EROC
1974-01-01,,,,0.11614179126839064,0.16954707985697248,-0.011130456410894163,0.1811837215625849,,,,,,,0.3965948923385081,0.23428457393733626,
1974-04-01,,,,0.0442806892559775,-0.17543040669231058,0.4922444305642306,0.1812715406614358,,,,,,,0.21725383920505825,0.187684911242608,
1974-07-01,,,,0.16734698610756782,0.02425394197117381,0.6641457112245541,-0.0199192641122361,,,,,,,0.14852700490998383,0.19535683576956342,
1974-10-01,,,,0.1976905211047988,0.347861757768434,-0.015739294813840732,0.1070081821415867,,,,,,,0.09512937595129345,0.22163150024921285,
1975-01-01,,,,0.1676152379929663,-0.17825130283729007,0.8652455511538704,0.3228207489257213,,,,,,,0.12226604517748041,0.3118835893290228,
1975-04-01,,,,0.21930628690813747,0.04010507484318038,0.38142244235934286,0.40927431870383013,,,,,,,0.24897959183673501,0.33691421454148984,
1975-07-01,,,,0.14807529925992147,0.0636355286121062,0.15163794735845482,0.5580013504388925,,,,,,,0.27680798004986906,0.3154941735002157,
1975-10-01,,,,0.22768779759466118,-0.06757970022064974,0.7322450002087595,0.645799858602738,,,,,,,0.3182765809589927,0.2991976064191473,
1976-01-01,,,,0.256595964821521,0.0690267482172553,0.35350436570812116,0.4997389639770289,,,,,,,0.28945686900958556,0.23995563224057248,
1976-04-01,,,,0.16811203972444666,0.012627912040060973,0.2162912837087163,0.4529556867236366,,,,,,,0.20974450386214794,0.2113660183999071,
1976-07-01,,,,-0.07532166373917337,-0.04601115736023076,-0.2360485382616988,0.19095085377481147,,,,,,,0.1648995535714295,0.19313210848643703,
1976-10-01,,,,-0.11383186995728523,-0.0176583869177791,-0.34247631902431974,0.1984613582223611,,,,,,,0.19030047443331943,0.22621166125824277,
1977-01-01,,,,-0.021316499702666802,0.16634148913731273,-0.2746270143714663,0.2660323354219849,,,,,,,0.21233894945490883,0.2587217970380693,
1977-04-01,,,,-0.02261671331706805,0.1681573855084928,-0.2952667635457754,0.2807033500075793,,,,,,,0.2752946954813391,0.3043645452797532,
1977-07-01,,,,0.11061516291430395,0.17456322983615458,-0.03422151435581766,0.14028384279475992,,,,,,,0.33413173652694783,0.3322639780018355,
1977-10-01,,,,0.09445346365629548,0.1368122009569377,0.0370967741935484,0.06614747955293421,,,,,,,0.35562444641275315,0.3289226566501644,
1978-01-01,,,,0.20778686609020802,0.34988810271944293,0.152697180922295,0.026182329219112788,,,,,,,0.36398937257305963,0.3156980416929889,
1978-04-01,,,,0.17250911207081376,0.20207616277999674,0.34830765605208125,-0.12072720386327052,,,,,,,0.38089736183323497,0.30535082547169856,
1978-07-01,,,,0.056577384212255666,0.09665983322286786,0.06672312355143517,-0.06784745492261046,,,,,,,0.3621184919210103,0.30842793257653867,
1978-10-01,,,,0.11866039683449947,0.18234030426586,0.129294500212074,-0.07891439224915187,,,,,,,0.3590329957530247,0.30892272114087493,
1979-01-01,,,,0.09974226604645398,0.21535627564263593,0.003723562704796013,-0.01958974664324631,,,,,,,0.34626910398561983,0.2902412675549153,
1979-04-01,,,,0.14459428571428568,0.2539733578318788,0.07517860654125985,0.030637518845574085,,,,,,,0.20122716497001836,0.18971260798373923,
1979-07-01,,,,0.14032471571426286,0.11546354078821608,0.27777545648268087,0.030435824574617465,,,,,,,0.1519704758138909,0.12451361867704214,
1979-10-01,,,,0.16168389107611558,0.0993893997824582,0.3139906103286385,0.11915585492915692,,,,,,,0.0985576923076914,0.09869454259913568,
1980-01-01,,,,0.05517629671335067,0.0791319324836377,0.05226294702478107,-0.012480641340985699,,,,,,,0.1097384529771821,0.11154526002418796,
1980-04-01,,,,0.202303926602992,0.13811250717364487,0.32585548240266604,0.13249046549292087,,,,,,,0.19003947062920967,0.1778273456409285,
1980-07-01,,,,0.24255414373527096,0.08153673626249014,0.646708740721363,0.14127184530533587,,,,,,,0.228947368421053,0.21313008510240472,
1980-10-01,,,,0.11530427926735265,0.10741469447411323,0.14544328521747407,0.0826019924098671,,,,,,,0.24649890590809687,0.22262920444901035,
1981-01-01,,,,0.16523044087240701,0.07020097551009985,0.37313853790613716,0.10372078720787203,,,,,,,0.20760204593320664,0.21162537663207281,-0.0003330678042782198
1981-04-01,,,,0.01568409713225427,0.09291047978714273,-0.11243256498283472,0.10308160723347326,,,,,,,0.15647253926446014,0.18700136997340655,0.009301744944100854
1981-07-01,,,,-0.003928322189955202,0.03765407647319252,-0.1020294690019461,0.08800582241630273,,,,,,,0.11172144120659167,0.17059821153252774,0.032712683880259164
1981-10-01,,,,0.04619215429741086,0.03183788667905252,0.04851522209282977,0.09210165963739936,,,,,,,0.11015535855349956,0.17401629461838874,0.052549130905377606
1982-01-01,0.04517180342569582,0.04233856968117222,0.086247282327363,-0.03041161285152516,-0.053474276987687364,-0.08411042188719553,0.15256456690719644,-1.7779402304228318,-0.5696346862922214,0.09076365575499024,-0.10100923230403391,0.035800857728883084,0.0185163585055248,0.12508761730753282,0.19506890477670713,0.052483986595107224
1982-04-01,0.05199468190973566,0.05863900969432856,0.0772395377509758,0.048858093333582486,-0.032689362704676594,0.07326633512916159,0.22758923530518782,79.8,-0.27933173316856386,-0.017360799673114657,-0.06276955524157501,0.030552147239263805,0.00993225654617036,0.10721383382539207,0.21064869819069965,0.06448190466243187
1982-07-01,0.04720034010260177,0.05364701518589632,0.059255199700582795,-0.005328105047856857,-0.017144589405609367,0.03659885006634234,-0.047360393867230344,-2.461004626569729,-0.02718386104295678,0.0044690432809653124,0.0009245529873527225,0.03074608904933762,-0.0044333687629474205,0.1694271836529615,0.2599618044122498,0.06860810406980344
1982-10-01,0.04791037636685491,0.07210429788020534,0.0531303713909268,0.028147565452418366,0.051429133664584015,0.040955157573233425,-0.07367655540787921,1.0136765888978276,0.2562172774869109,0.0062161414863439735,0.034030198501906694,0.021225422403944982,-0.006859634490367972,0.13480787476280853,0.2472577332420498,0.06185051932019148
1983-01-01,0.042694463742040334,0.048233735686814994,0.05185467585615311,-0.03955959619812266,-0.03391988302619309,-0.02105806104370833,-0.08438685972588167,0.2286874154262517,-0.17878402092007017,0.050627777777777716,0.01873597910677649,0.027542754275427628,-0.006286251810088128,0.15591584374017486,0.24857814104459042,0.05268156277204761
1983-04-01,0.08385954290903586,0.06950258746121607,0.05643123999288391,-0.05612401719491278,-0.01592279120745299,-0.08729788432145447,-0.09252729657451408,1.6896314631463145,-0.9999010717230008,0.17530603758658803,0.018670639891351648,0.027919990475056,-0.01160496781714504,0.20795107732579865,0.2758404015197229,0.033680796730039875
1983-07-01,0.11289807059878543,0.05947308749605251,0.061839863713798904,0.02381236402469855,0.1360422211814163,-0.15637333333333336,0.03606437659747774,1.0190002261931688,-0.5516233636254454,0.2158967012658104,0.13236344940569555,-5.837370848116308e-05,-0.001216829981234735,0.19779893197785903,0.2674339292471648,0.011042332721129977
1983-10-01,0.11777567147949353,0.08752847818418585,0.07032128182493658,0.08826645217613072,0.1965806367090266,-0.07828754334489196,0.05170686807980718,0.5193268078306033,0.17218025527481107,0.2507327796775769,0.24011548075907485,-5.8878944888762774e-05,0.00490709404064904,0.18495720421791884,0.26830055754355553,0.0006223859788885289
1984-01-01,0.11889190807350425,0.085211384657502,0.0760853560466197,0.08641641413986201,0.23596414545359656,-0.12015486117474572,0.06460214372458939,0.49198482623592765,-0.8686051870783927,0.29208462665179025,0.1620152126960277,-0.01191310441485638,0.002207675748056248,0.1773784436185295,0.2637616823727884,0.005839013632718437
1984-04-01,0.11674249342974363,0.09674117401295179,0.06157309173374648,0.07582379203911538,0.1924532582577938,-0.05824181635495074,0.022956358517128184,-0.6384784498184979,-1190.6666666666667,0.24502951227089165,0.22961457645693373,-0.005443910349220538,0.01834757137790599,0.14582743373157436,0.2399547186828952,-0.007578804327462163
1984-07-01,0.0975019157922532,0.092347459821843,0.1231794926644918,0.09926484866979224,0.18635870002413313,-0.10871159438614242,0.14004933987583712,1.5210620658749718,0.7899107142857142,0.15251858732322443,0.17998699454771416,0.006771745475772306,0.019897893486808815,0.12563149354725756,0.22837408484113486,-0.023473125513941873
1984-10-01,0.07261542463259207,0.08362009047787433,0.09794939953481752,0.011884213420102707,0.10212795908312411,-0.2671517456642619,0.16515225617133011,-0.19301186602241727,-0.54825,0.09164144126550133,0.009890554467251622,0.00948006830359649,0.013428554767655365,0.11503520453910654,0.21915873050221846,-0.021404224616226597
1985-01-01,0.05669733204360394,0.06071315147542755,0.059643287564534964,0.00446398261932246,0.02404780001689044,-0.057775926263441524,0.036627402355858596,-0.571211810539266,1.047831632653061,0.05156128504194801,0.06418544887387578,0.014007092198581539,-0.002729532536479895,0.10260757692124045,0.20484137998488405,-0.020504771158781132
1985-04-01,0.04240183267350761,0.05025856650349514,0.07601723818840389,-0.053629711518214385,-0.010689175048213762,-0.20256434253626576,0.05378179015743689,-1.3442228821948805,3.402073409918745,-0.005014589787841639,-0.04768254213320511,-0.0054737087288179165,-0.0348277093876731,0.07820717677513578,0.20465474716008414,-0.0008809619097241983
1985-07-01,0.03570064342019763,0.046629389398344934,0.05855963094047745,-0.02790648375276339,-0.07880929980251061,0.000453952221528775,0.11980120324352606,-0.8456650224414523,-1.7876490247917394,-0.013980134044609405,-0.1299255220629476,-0.008175808883219338,-0.04958563102276847,0.06585239935498821,0.19820412161709666,0.028801449386307354
